year,pollutant,season,emission_Gg,baseline,emission_index
2011,PM25,Autumn,43.13179862370906,27.455358389962143,157.09792606268917
2011,PM25,Spring,9.127987238326083,31.63451521165672,28.8545191138652
2012,PM25,Annual,50.60406791314056,64.40768970875656,78.56836371862703
2012,PM25,Autumn,4.586734155081542,27.455358389962143,16.706152911697128
2012,PM25,Spring,39.38233879419583,31.63451521165672,124.49167793690161
2013,PM25,Annual,40.408025541359926,64.40768970875656,62.73789003157839
2013,PM25,Autumn,25.96415353621605,27.455358389962143,94.56861996639866
2013,PM25,Spring,12.376223243171024,31.63451521165672,39.122531704265285
2014,PM25,Annual,51.90957880219288,64.40768970875656,80.59531251147408
2014,PM25,Autumn,29.888141456323144,27.455358389962143,108.86086800181943
2014,PM25,Spring,16.110772374592084,31.63451521165672,50.92783077850223
2015,PM25,Annual,100.19411784762644,64.40768970875656,155.56235334739
2015,PM25,Autumn,47.53113073566173,27.455358389962143,173.12150896212458
2015,PM25,Spring,46.640225652493726,31.63451521165672,147.43461482004216
2016,PM25,Annual,63.732181062090824,64.40768970875656,98.95119876256965
2016,PM25,Autumn,21.82987841775383,27.455358389962143,79.51044786119046
2016,PM25,Spring,34.935037953438766,31.63451521165672,110.43329641595349
2017,PM25,Annual,79.5981670861288,64.40768970875656,123.58488162836092
2017,PM25,Autumn,34.93211203873656,27.455358389962143,127.23240229676975
2017,PM25,Spring,40.3624932520489,31.63451521165672,127.59004834433524
2018,PM25,Annual,59.40238124065883,64.40768970875656,92.22870981596903
2018,PM25,Autumn,24.017899440128467,27.455358389962143,87.47982488150498
2018,PM25,Spring,29.010260798957773,31.63451521165672,91.704458262942
2019,PM25,Annual,77.4105433865671,64.40768970875656,120.18835598141744
2019,PM25,Autumn,20.54118197562724,27.455358389962143,74.81665940713864
2019,PM25,Spring,34.701441472092185,31.63451521165672,109.69487358954488
2020,PM25,Annual,49.14409079524649,64.40768970875656,76.30158916966259
2020,PM25,Autumn,12.026041041638885,27.455358389962143,43.80216375553008
2020,PM25,Spring,32.70373765304058,31.63451521165672,103.37992358735394
2021,PM25,Annual,40.5193781720778,64.40768970875656,62.91077719958798
2021,PM25,Autumn,11.994982791139773,27.455358389962143,43.68904102714323
2021,PM25,Spring,25.20761276725186,31.63451521165672,79.6838914666324
2022,PM25,Annual,59.50304815402954,64.40768970875656,92.3850062362038
2022,PM25,Autumn,32.40002776671725,27.455358389962143,118.00985187125772
2022,PM25,Spring,24.705035772486283,31.63451521165672,78.09519320018833
2023,PM25,Annual,47.67566818652705,64.40768970875656,74.02170207021925
2023,PM25,Autumn,20.61952313320513,27.455358389962143,75.10199954535565
2023,PM25,Spring,24.225611863448414,31.63451521165672,76.57968425108578
2024,PM25,Annual,68.22130042045907,64.40768970875656,105.92104875822619
2024,PM25,Autumn,22.383494331902067,27.455358389962143,81.52686996096769
2024,PM25,Spring,38.952338393873255,31.63451521165672,123.13240185049543
